BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,To Ditto (Septr 1795) [ -$1000- at 4 ½ pCent,,45.[0],,,,,,,March 1796,"Lear, Tobias",,,,45,0,To one Dividend (September 1795) [ -$1000- at 4 ½ perCent,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,On 100 Columbia Bank Shares $4000 at 4 pCent,,160.[0],,,,,,,March 1796,"Lear, Tobias",,,,160,0,On 100 Columbia Bank Shares $4000 at 4 perCent,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,To Ditto in (Jany 1796) on 15 Alexa Bank Shares,,[255.[0]],,,,,,,March 1796,"Lear, Tobias",,,,,,To one Dividend in (January 1796) on 15 Alexandria Bank Shares,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,"To Ditto (March 1796) [$3,000 at 3 ½ pCent",,255.[0],,,,,,,March 1796,"Lear, Tobias",,,,255,0,"To one Dividend (March 1796) [$3,000 at 3 ½ perCent",,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,"On 100 Columbia Bank Shares $4,000 @ 4 pCt",,160.[0],,,,,,,March 1796,"Lear, Tobias",,,,160,0,"On 100 Columbia Bank Shares $4,000 at 4 perCent",,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,June,,To Cash sent your mother in Philadelphia,24,100.[0],,,,,,,June 1796,"Lear, Tobias",,,,100,0,To Cash sent your mother in Philadelphia,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,July,,"To a Dividend on 15 Alexa Bank Shares $3,000 at 5 pCt",,150.[0],,,,,,,July 1796,"Lear, Tobias",,,,150,0,"To a Dividend on 15 Alexandria Bank Shares $3,000 at 5 perCent",,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,Septr,,To ditto on 100 Columbia Bank Shares $4000 @ 4 ½ pCt,,180.[0],,,,,,,September 1796,"Lear, Tobias",,,,150,0,To ditto on 100 Columbia Bank Shares $4000 at 4 ½ perCent,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,1797,Jany,4,To Cash from the Bank of Alexa discounted on Alexander Smiths note,26,1000.[0],,,,,,,4 January 1797,"Lear, Tobias",,,,1000,0,To Cash from the Bank of Alexandria discounted on Alexander Smiths note,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,To Cash paid you by Nathl Washington for Rent of my house in Alexandria for 1 year at 200 dolls (20 dolls of the same deducted by him for sundry repairs),,180.[0],,,,,,,4 January 1797,"Lear, Tobias",,,,180,0,To Cash paid you by Nathaniel Washington for Rent of my house in Alexandria for 1 year at 200 dollars (20 dollars of the same deducted by him for sundry repairs),,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,"To a Dividend on 15 Alexa Bank Shares $3,000 at 5 pCent",,150.[0],,,,,,,4 January 1797,"Lear, Tobias",,,,150,0,"To a Dividend on 15 Alexandria Bank Shares $3,000 at 5 perCent",,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,Mch,,To ditto on 100 Columbia Bank Shares $4000 at 4 ½ pCent,,180.[0],,,,,,,March 1797,"Lear, Tobias",,,,180,0,To a Dividend on 100 Columbia Bank Shares $4000 at 4 ½ perCent,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,To Cash deld you by Mr Dandridge in Philadelphia,,1480.[0],,,,,,,March 1797,"Lear, Tobias",,,,1480,0,To Cash delivered you by Mr Dandridge in Philadelphia,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,To ditto pd you by Mr Adams for Sundries taken by him in the house in Phila p. Appraisement,,"257,93",,,,,,,March 1797,"Lear, Tobias",,,,257,93,To Cash paid you by Mr Adams for Sundries taken by him in the house in Philadelphia per Appraisement,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,Apl,4,To Cash from the Bank of Alexa being the balance of Alexr Smiths note,27,"3835,33",,,,,,,4 April 1797,"Lear, Tobias",,,,3835,33,To Cash from the Bank of Alexandria being the balance of Alexander Smiths note,,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,23,To ditto from Edwd Jones, recd by him on acct of Rents due me for my Land on Woodstock Manor,,"49,3",,,,,,23 April 1797,"Lear, Tobias",,,,19,,3,To Cash from Edward Jones, received by him on account of Rents due me for my Land on Woodstock Manor
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,[Total],,"8255,77",,2476,14,7 ¼,,,,"Lear, Tobias",2476,14,"7,14",8255,77,[Total],,
"Ledger C, 1790 - 1799: pg.5",Debit,Left,,,,carried over,,,£,5449,19,2 ½,,,,"Lear, Tobias",5449,19,"2,5",,,carried over,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,,,,,,,,,,,"Lear, Tobias",,,,,,,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,By Amount Brought over,Folo,,£,95,12,7 ½,,,,"Lear, Tobias",95,12,"7,5",,,By Amount Brought over,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,1794,Septr,,By cash pd for Freight & duties on a box sent from Liverpool supposed to contain the Tumblers charged above,,D C 7.40,,2,4,4 ½,,,September 1794,"Lear, Tobias",2,4,"4,5",7,40,By cash paid for Freight & duties on a box sent from Liverpool supposed to contain the Tumblers charged above,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,Novr,,By ditto pd for 6 prs Womens fleecy Silk Hose for Mrs Washington at 8/,,£4.16.0,,,,,,,November 1794,"Lear, Tobias",4,16,0,,,By cash paid for 6 pairs Womens fleecy Silk Hose for Mrs Washington at 8 shillings,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,"By ditto for Insurance, duties & charges on them",,1.2.7½,,,,,,,November 1794,"Lear, Tobias",1,2,"7,5",,,"By cash for Insurance, duties & charges on them",,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,[Total],,Strl. £5.18.7½,,,,,,,,"Lear, Tobias",5,18,"7,5",,,[Total],,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,[Total],,,,7,18,2,,,,"Lear, Tobias",7,18,2,,,[Total],,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,1795,Mch,23d,By Cash paid for Advertising my Jacks in the George Town Paper,,D. Cts 4.[0],,,,,,,23 March 1795,"Lear, Tobias",,,,4,0,By Cash paid for Advertising my Jacks in the George Town Paper,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,May,28,By ditto paid Wm Pearce in my account,,100.[0],,,,,,,28 May 1795,"Lear, Tobias",,,,100,0,By Cash paid William Pearce on my account,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,By ditto pd for 5 Alexa Bank Shares at $200,,1000.[0],,,,,,,28 May 1795,"Lear, Tobias",,,,1000,0,By Cash paid for 5 Alexandria Bank Shares at $200,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,June,2,By ditto pd for 100 Columbia Bank Shares at 10 Dolls each,,4000.[0],,,,,,,2 June 1795,"Lear, Tobias",,,,4000,0,By Cash paid for 100 Columbia Bank Shares at 10 Dollars each,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,By ditto pd my Installment on Lotts in the City of Washington p. A/c rendered,,"751,54",,,,,,,2 June 1795,"Lear, Tobias",,,,759,54,By Cash paid my Installment on Lotts in the City of Washington per Account rendered,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,"By ditto pd In Warehouse fees and Exps on 25 Hhds Tobacco, Ship'd on my A/c to Liverpool p. A/c rendered",,"78,89",,,,,,,2 June 1795,"Lear, Tobias",,,,78,89,"By Cash paid for Warehouse fees and Expenses on 25 Hogsheads Tobacco, Shipped on my account to Liverpool per account rendered",,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,July,14,By ditto pd for a Cheese Wt 15 lbs @ 2/,,"5,16",,,,,,,14 July 1795,"Lear, Tobias",,,,5,16,By Cash paid for a Cheese Weight 15 pounds at 2 shillings,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,By ditto pd for 2 bottles oil 12/,,2.[0],,,,,,,14 July 1795,"Lear, Tobias",,,,2,0,By Cash paid for 2 bottles oil 12 shillings,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,31,By ditto pd for 2 Stove pitchers 6/. & 6 Tumblers 6/.,,2.[0],,,,,,,31 July 1795,"Lear, Tobias",,,,2,0,By Cash paid for 2 Stove pitchers 6 shillings. & 6 tumblers 6 shillings.,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,[Total],,$5943.59,,1783,1,6,,,,"Lear, Tobias",1783,1,6,5943,59,[Total],,
"Ledger C, 1790 - 1799: pg.5",,Right,,,,By ditto pd for 1 ps  133 Ells @ 13d p. Ells Va Curry,,,,8,18,11,,,,"Lear, Tobias",8,18,11,,,By Cash paid for 1 piece  133 Ells at 13 pence per Ells Virginia Currency,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,By Ditto paid for 2 ps Cotton Shirting 50 3/4 yds at 6/6 Maryland Cy,,£16.9.4½,,,,,,,31 July 1795,"Lear, Tobias",16,9,"4,5",,,By Cash paid for 2 piece Cotton Shirting 50¾ yds at 6 shillings 6 pence Maryland Currency,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,Augt,14,By ditto pd for 1 Doz. Ivory handled Knives and forks,,3.7.6,,,,,,,14 August 1795,"Lear, Tobias",3,7,6,,,By Cash paid for 1 Dozen Ivory handled Knives and forks,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,By ditto pd for 2 Doz. Desert do,,4.10.0,,,,,,,14 August 1795,"Lear, Tobias",4,10,0,,,By Cash paid for 2 Dozen Dessert Knives and forks,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,[Total],,Md Cy £24.6.10½,,,,,,,,"Lear, Tobias",24,6,"10,5",,,[Total],,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,[Total],,,,19,9,6,,,,"Lear, Tobias",19,9,6,,,[Total],,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,31,By ditto pd A.M. Stewart & Co. for Sundries (groceries &c sent to Mt Vernon pr bill rendd,,,,55,17,9,,,31 August 1795,"Lear, Tobias",55,17,9,,,By Cash paid [Adam Murray] A.M. Stewart & Company for Sundries (groceries &c sent to Mount Vernon per bill rendered,,
"Ledger C, 1790 - 1799: pg.5",Credit,Right,,,,Carrd over -,,,£,1973,2,10,,,,"Lear, Tobias",1973,2,10,,,Carried over -,,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,,,,,,,,,,,,,,"Lear, Tobias",,,,,,,,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,,,,To Amount Brought over,Folo,,£,5449,19,2 ½,,,,"Lear, Tobias",5449,19,"2,5",,,To Amount Brought over,,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,1797,April,29,To Interest on Alexander Smiths note (for 4835 Dolls. 33 Cents) 5 Months viz - from Decr 1st 1796 to May 1st 1797 at 6 p.Cent,,Dolls. Cts 120.85,,,,,,,29 April 1797,"Lear, Tobias",,,,120,85,To Interest on Alexander Smiths note (for 4835 Dollars 33 Cents) 5 Months viz - from December 1st 1796 to May 1st 1797 at 6 perCent,,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,,June,16,To Cash lent you,29,1000.[0],,,,,,,16 June 1797,"Lear, Tobias",,,,1000,0,To Cash lent you,,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,,,,[Total],,"1120,85",,336,5,“,,,,"Lear, Tobias",336,5,,1120,85,[Total],,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,1799,Jany,1st,To 3 Years Rent of Walnut Tree farm at £50 p. Annum,,,,150,“,“,,,1 January 1799,"Lear, Tobias",,,,,,To 3 Years Rent of Walnut Tree farm at £50 per Annum,,
"Ledger C, 1790 - 1799: pg.6",Debit,Left,,,,carrd over,,,£,5936,4,2 ½,,,,"Lear, Tobias",5936,4,"2,5",,,Carried over,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,,,,,,,,,,,"Lear, Tobias",,,,,,,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,By Amount brought over,Folo,,£,1973,2,10,,,,"Lear, Tobias",1973,2,10,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,1795,Septr,2,By Cash pd for 4 draw Locks for Mrs W-n,,Cts $1.[0],,,6,“,,,2 September 1795,"Lear, Tobias",,6,,1,0,By Cash paid for 4 draw Locks for Mrs Washington,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,10,By 1 ps Jaconet Muslin 10 Yds at 10/,,£5.0.0,,,,,,,10 September 1795,"Lear, Tobias",5,0,0,,,By 1 piece Jaconet Muslin 10 Yards at 10 shillings,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,“,By 1 do 10 Yds 15/,,7.10.0,,,,,,,10 September 1795,"Lear, Tobias",7,10,0,,,By 1 piece Jaconet Muslin 10 Yards at 15 shillings,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,for Miss Harriet Washington,,Md Cy £12.10.0,,10,0,0,,,10 September 1795,"Lear, Tobias",10,0,0,,,for Miss Harriet Washington,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,Octr,10,By 10 Alexa Bank Shares @ $197,,D. C. 1970.[0],,,,,,,10 October 1795,"Lear, Tobias",,,,1970,0,By 10 Alexandria Bank Shares at $197,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,By Cash pd the Instalments on my Lots in the City of Washington,,"385,78",,,,,,,10 October 1795,"Lear, Tobias",,,,385,78,By Cash paid the Installments on my Lots in the City of Washington,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,By 14 Yds Callico @ $1,,14.[0],,,,,,,10 October 1795,"Lear, Tobias",,,,14,0,By 14 Yards Callico at $1,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,By 1/2 lb Sewing Silk for Miss Eliza & Eleanor Custis,,"2,5",,,,,,,10 October 1795,"Lear, Tobias",,,,2,50,By ½ pound Sewing Silk for Miss Eliza & Eleanor Custis,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,By 2 pr shoes bot in Geo. Town for G.W.P. Custis,,4.[0],,,,,,,10 October 1795,"Lear, Tobias",,,,4,0,By 2 pair shoes bought in George Town for George Washington Parke Custis,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,Novr,“,By Cash pd for freight and duties of 2 Bales goods from Liverpool & the Bargus Peggy,,"137,32",,,,,,,10 November 1795,"Lear, Tobias",,,,137,32,By Cash paid for freight and duties of 2 Bales goods from Liverpool & the Bargus Peggy,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,Decr,“,By Cash pd for Taxes on my Lot in Alexa pr Acct rendered,,24.[0],,,,,,,10 December 1795,"Lear, Tobias",,,,24,0,By Cash paid for Taxes on my Lot in Alexandria per Account rendered,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,1796,April,10,By 3 Potomack Shares @ $450,,1350.[0],,,,,,,10 April 1796,"Lear, Tobias",,,,1350,0,By 3 Potomack Shares at $450,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,May,18,By Cash pd for freight of 4 bags & 1 Cask from Liverpool in the Brigantine Commerce,,"11,1",,,,,,,18 May 1796,"Lear, Tobias",,,,11,10,By Cash paid for freight of 4 bags & 1 Cask from Liverpool in the Brigantine Commerce,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,June,18,By Cash pd the Instalments on my Lots in the City of Washington pr a/c,,315.[0],,,,,,,18 June 1796,"Lear, Tobias",,,,315,0,By Cash paid the Installments on my Lots in the City of Washington per account,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,July,14,By ditto pd for Freight of Sundries from Phila pr Sloop Rebecca pr A/c,,11.[0],,,,,,,14 July 1796,"Lear, Tobias",,,,11,0,By Cash paid  for Freight of Sundries from Philadelphia per Sloop Rebecca per Account,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,28,By Cash pd for Recording 3 Potomak shares,,1.[0],,,,,,,28 July 1796,"Lear, Tobias",,,,1,0,By Cash paid for Recording 3 Potomack shares,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,Septr,1,By Cash pd Mrs Lee for sundries made Miss Custis,,"14,4",,,,,,,1 September 1796,"Lear, Tobias",,,,14,40,By Cash paid Mrs Lee for sundries made Miss Custis,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,[Total],,"$4,240.10",,1272,“,7 ¼,,,,"Lear, Tobias",1272,"7,25",1272,4240,10,[Total],,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,Octr,4,By Cash pd Thomison & Bowman for 1 Box Spermicitti Candles,,£7.0.8d,,,,,,,4 October 1796,"Lear, Tobias",7,0,8,,,By Cash paid Thomison & Bowman for 1 Box Spermaceti Candles,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,Muslin & Hose pr A/c,,8.12.6,,,,,,,4 October 1796,"Lear, Tobias",8,12,6,,,Muslin & Hose per Account,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,[Total],,Md Cy £15.13.2,,,,,,,,"Lear, Tobias",15,13,2,,,[Total],,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,[Total],,,,12,10,6,,,,"Lear, Tobias",12,10,6,,,[Total],,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,1797,Jany,“,By cash pd the Trustees of Alexa Academy my Annual Donation,,D ct 166.67,,,,,,,4 January 1797,"Lear, Tobias",,,,166,67,By cash paid the Trustees of Alexandria Academy my Annual Donation,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,Mch,“,By Cash pd Davy Roberts &Co. for a carpet pr A/c,,"126,25",,,,,,,4 March 1797,"Lear, Tobias",,,,126,25,By Cash paid Davy Roberts & Company for a carpet per Account,,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,[Total],,$292.92,,87,17,6,,,,"Lear, Tobias",87,17,6,292,92,[Total],,
"Ledger C, 1790 - 1799: pg.6",Credit,Right,,,,Carrd over -,,,£,3355,17,5 ¼,,,,"Lear, Tobias",3355,17,"5,25",,,Carried over,,
"Ledger C, 1790 - 1799: pg.7",Debit,Left,,,,,,,,,,,,,,"Lear, Tobias",,,,,,,,
"Ledger C, 1790 - 1799: pg.7",Debit,Left,1799,,,To Amount Brought over,Folo,,£,5936,4,2 ½,,,1799,"Lear, Tobias",5936,4,"2,5",,,To Amount Brought over,,
"Ledger C, 1790 - 1799: pg.7",Debit,Left,,,,[Total],,,£,5936,4,2 ½,,,,"Lear, Tobias",5936,4,"2,5",,,[Total],,
"Ledger C, 1790 - 1799: pg.7",Debit,Left,,,,To Balance from old a/c as p. Contra,,,£,334,8,11,,,1799,"Lear, Tobias",334,8,11,,,To Balance from old account as per Contra,,
"Ledger C, 1790 - 1799: pg.7",Debit,Left,1799,May,1,To Cash lent you,,$1500.[0],,450,,,,,1 May 1799,"Lear, Tobias",450,0,0,1500,0,To Cash lent you,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,,,,,,,,,,,"Lear, Tobias",,,,,,,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,By Amount brought over,Folo,,£,3355,17,5 ¼,,,,"Lear, Tobias",3355,17,"5,25",,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,1797,Mch,,By Cash pd Joseph Anthony & Co. for a cask of oil 50 Galls p. a/c,,D. C. 56.87,,,,,,,March 1797,"Lear, Tobias",,,,56,87,By Cash paid Joseph Anthony & Company for a cask of oil 50 Gallons per account,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,By ditto pd for 3 hair Sifters,,"1,5",,,,,,,March 1797,"Lear, Tobias",,,,1,50,By Cash paid for 3 hair Sifters,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,By ditto pd for a chest of Tea bought of Capt. Dale,,26.[0],,,,,,,March 1797,"Lear, Tobias",,,,26,0,By Cash paid for a chest of Tea bought of Captain [Richard] Dale,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,By ditto pd for Drayage of Sundry Articles in Philada,,"4,5",,,,,,,March 1797,"Lear, Tobias",,,,4,50,By Cash paid for Drayage of Sundry Articles in Philadelphia,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,"By ditto deld Mr Dandridge, agreeably to my letter",,200.[0],,,,,,,March 1797,"Lear, Tobias",,,,200,0,"By Cash delivered Mr Dandridge, agreeably to my letter",,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,By ditto deld ditto to pay for a boat &c,,200.[0],,,,,,,March 1797,"Lear, Tobias",,,,200,0,By Cash delivered Mr Dandridge to pay for a boat &c,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,which Mr Dandridge thus acts for pd Mr Humphreys in full for the Boat 148 D[ollars]. 83 C[ents].,,,,,,,,,March 1797,"Lear, Tobias",,,,148,83,which Mr Dandridge thus accounts for paid Mr [Joshua] Humphreys in full for the Boat 148 D[ollars]. 83 C[ents].,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,pd Wm Small for Sundries pd a/c 12 [Dollars] 43 [Cents],,,,,,,,,March 1797,"Lear, Tobias",,,,12,43,paid William Small for Sundries paid account 12 [Dollars] 43 [Cents],,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,Balance to be chd B. Dandridge 38 [Dollars] 74 [Cents],,,,,,,,,March 1797,"Lear, Tobias",,,,38,74,Balance to be chd B. Dandridge 38 [Dollars] 74 [Cents],,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,$200.[0],,,,,,,,,March 1797,"Lear, Tobias",,,,200,0,$200.[0],,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,Apl,1,By cash pd Capt. Elkins for Freight of his vessel from Philada to Mt Vernon,,230.[0],,,,,,,1 April 1797,"Lear, Tobias",,,,230,0,By cash paid Captain Elkins for Freight of his vessel from Philadelphia to Mount Vernon,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,10,By a cheese Wt 41lbs @ 42 Cents pr lb,,"17,43",,,,,,,10 April 1797,"Lear, Tobias",,,,17,43,By a cheese Weight 41 pounds at 42 Cents per pound,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,May,12,By 15 Potomak shares conveyed to me as pr Deed @ $450 each,,6750.[0],,,,,,,12 May 1797,"Lear, Tobias",,,,6750,0,By 15 Potomack shares conveyed to me as per deed at $450 each,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,[Total],,$7486.30,,2245,17,9 ¾,,,,"Lear, Tobias",2245,17,"9,75",7486,30,[Total],,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,By Balance due & carried to new Acct,,,,334,8,11 ½,,,,"Lear, Tobias",334,8,"11,5",,,By Balance due & carried to new Account,,
"Ledger C, 1790 - 1799: pg.7",Credit,Right,,,,[Total],,,£,5936,4,2 ½,,,,"Lear, Tobias",5936,4,"2,5",,,[Total],,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,,,,To Balance Brought from Ledger B,Folo 272,,£,1355,12,9 ¾,,,,,1355,12,"9,75",,,To Balance Brought from Ledger B,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,1793,Decr,31,To my annuity for the Year 1793,,,,525,“,“,,,31 December 1793,,525,,,,,To my annuity for the Year 1793,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,1794,Decr,31,To ditto for ditto 1794,,,,525,“,“,,,31 December 1794,,525,,,,,To my annuity for the Year 1794,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,1795,Decr,31,To ditto for ditto 1795,,,,525,“,“,,,31 December 1795,,525,,,,,To my annuity for the Year 1795,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,,,,[Total],,,£,2930,12,9 ¾,,,,,2930,12,"9,75",,,[Total],,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,1796,Decr,31,To my annuity for the Year 1796,,,,525,“,“,,,31 December 1796,,525,,,,,To my annuity for the Year 1796,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,1797,Augt,18,"To Cash paid Doctr Stuart, the hire of Peter Hardiman for 1 Year",30,,,12,“,“,,,18 August 1797,,12,,,,,"To Cash paid Doctor Stuart, the hire of Peter Hardiman for 1 Year",,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,,Decr,31,To my annuity for the Year 1797,,,,525,“,“,,,31 December 1797,,525,,,,,To my annuity for the Year 1797,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,1798,Decr,31,To Ditto for ditto 1798,,,,525,“,“,,,31 December 1798,,525,,,,,To my annuity for the Year 1798,,
"Ledger C, 1790 - 1799: pg.8",Debit,Left,,,,[Total],,,£,1587,“,“,,,,,1587,,,,,[Total],,
"Ledger C, 1790 - 1799: pg.8",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger C, 1790 - 1799: pg.8",Credit,Right,1796,July,4,By Cash recd from Doctr Stuart,Folo 24,,£,895,10,“,,,4 July 1796,,895,10,,,,By Cash received from Doctor Stuart,,
"Ledger C, 1790 - 1799: pg.8",Credit,Right,,Octr,24,By ditto recd ditto,25,,,333,17,9,,,24 October 1796,,333,17,9,,,By Cash received from Doctor Stuart,,
"Ledger C, 1790 - 1799: pg.8",Credit,Right,,,,Note. This last year discharges all that is due from the Estate to me excepting the growing Rent of the present year which will become due at the end thereof,,,,,,,,,,,,,,,,Note. This last year discharges all that is due from the Estate to me excepting the growing Rent of the present year which will become due at the end thereof,,
