BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Thos Bishops Expens. to Mr Custis,,,,,6,7,,,12 April 1772,Cash,,6,7,,,By Thomas Bishop's Expenses to Mr Custis,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,17,By Cash receivd for Fish,,,,1,4,,,,17 April 1772,Cash,1,4,,,,By Cash received for Fish,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Dominicus Havenor [Gubner],34,,,3,,,,,17 April 1772,Cash,3,0,0,,,By Dominicus Hovenor [Gubner],,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,20,By John Alton,24,,,17,,,,,20 April 1772,Cash,17,,,,,By John Alton,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Christopher Shade,39,,,2,0,0,,,20 April 1772,Cash,2,0,0,,,By Christopher Shade,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Club at Arrells,,,,,6,3,,,20 April 1772,Cash,,6,3,,,By Club at Arell's,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Doctr [William] Savage on Acct of Bryan Fairfax,13,,,150,,,,,20 April 1772,Cash,150,,,,,By Doctor William Savage on Account of Bryan Fairfax,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,27,By Thomas Williams,,,,8,,,,,27 April 1772,Cash,8,,,,,By Thomas Williams,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By the Trustees of Colo. Bernd Moore pr Colo. [Burwell] Bassett,46,,,100,,,,,27 April 1772,Cash,100,,,,,By the Trustees of Colonel Bernard Moore per Colonel Burwell Bassett,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,30,By Captn [John] Posey,,,,2,10,,,,30 April 1772,Cash,2,10,,,,By Captain John Posey,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Cash given away,,,,,3,9,,,30 April 1772,Cash,,3,9,,,By Cash given away,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,"By Sundries paid on Acct of Colo. [Thomas] Colvils Este, in order to obtain an Act of the Maryland Assembly, to empower his Exrs to make Deeds for the Maryland Tract of Land viz. To Edwd Tilghman Esqr. Speaker £6.0.0 Md Cy. Upton Scott Clerk Upr Ho. 3.[0].[0] Jno. Duckett Clk lowr Ho. 3.[0].[0] [Total] 12.[0].[0] deduct 25 pr Ct 3.[0].[0]",21,,,9,,,,,30 April 1772,Cash,9,,,,,"By Sundries paid on Account of Colonel Thomas Colvill's Estate in order to obtain an Act of the Maryland Assembly, to empower his Executors to make Deeds for the Maryland Tract of Land viz. To Edward Tilghman Esquire Speaker £6.0.0 (Maryland Currency) Upton Scott Clerk Upper House 3. John Duckett Clerk lower House 3. [Total] 12. deduct 25 percent 3.",,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,May—,4,By Cash sent Mr Saml Gallaway pr Mr Custis viz. 24 Dollars,,,,7,4,0,,,4 May 1772,Cash,7,4,0,,,By Cash sent Mr Samuel Galloway per Mr Custis viz. 24 Dollars,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Mr Custis for Pocket Expences,,,,4,16,0,,,4 May 1772,Cash,4,16,0,,,By Mr Custis for Pocket Expenses,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Charity,,,,,6,,,,4 May 1772,Cash,,6,,,,By Charity,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Smiths Work,,,,,5,,,,4 May 1772,Cash,,5,,,,By Smiths Work,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,"By Messrs Robt Adam & Co. for Negroes Anthony, London, & Strephon",42,,,185,,,,,4 May 1772,Cash,185,,,,,"By Messieurs Robert Adam & Company for Negroes Anthony, London, & Strephon",,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,8,By the Taylor at the Gumspring Cuttg N[egroe]s Cloaths,,,,,6,,,,8 May 1772,Cash,0,6,0,,,By the Tailor at the Gum Spring Cutting Negroes Clothes,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By Jonathan Palmer,28,,,5,0,0,,,8 May 1772,Cash,5,0,0,,,By Jonathan Palmer,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,11,By 1030 feet of Inch Pine Plank @ 6/,,,,3,1,9,,,11 May 1772,Cash,3,1,9,,,By 1030 feet of Inch Pine Plank at 6 shillings,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By 290 Do of Inch & Qr Ditto—6/8,,,,,19,4,,,11 May 1772,Cash,,19,4,,,By 290 feet of Inch & Quarter Pine Plank at 6 shillings 8 pence,,
"Ledger B, 1772 - 1793: pg.5",Credit,Right,,,,By amount carrd to folo,50,,£,£798,10,3,,,11 May 1772,Cash,798,10,3,,,By amount carried to folio,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,,,,,,,,,,,,,,,,,,,George Mason Esquire Debits,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,1772,March.,,"To Messrs Purdie & Dixon, Advertising a Meeting of the Ohio Company",,,,,3,,,,March 1772,,0,3,0,,,"To Messieurs Purdie and Dixon, advertising a Meeting of the Ohio Company",,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,,,"To Mr William Rind,  Ditto",,,,,3,,,,March 1772,,,3,,,,"To Mr William Rind, Advertising a Meeting of the Ohio Company",,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,1773,Jan.,1,To Ballance Credited pr Contra,,,,204,16,6,,,1 January 1773,,204,16,6,,,To Balance Credited per Contra,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,,,[Total],,,£,205,2,6,,,1 January 1773,,205,2,6,,,Total,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,May.,7,To a best Steel Plate Whipsaw,,,,2,0,0,,,7 May 1773,,2,0,0,,,To a best Steel Plate Whipsaw,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,1774,April,3,To 17 M. 18 Inch Shingles @ 12/6,,,,10,12,6,,,3 April 1774,,10,12,6,,,To 17 thousand 18 Inch Shingles at 12 shillings 6 pence,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,1777,May,22,To Mr Lund Washington as p. Acct & Bond,,,,233,6,10 3/4,,,22 May 1772,,233,6,"10,75",,,To Mr Lund Washington as per Account & Bond,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,1775,March,25,To Cash pd the Treasurer £12.10.[0] Str. at 30p Cent is,,,,16,5,,,,25 March 1775,,16,5,,,,To Cash paid the Treasurer £12.10.0 Sterling at 30 percent is,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,Apl,9,To Do p. Your Son William,,,,1,15,,,,9 April 1775,,1,15,,,,To cash paid Your Son William,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,,17,To Ballance of your Acct,,,,,2,6,,,17 April 1775,,,2,6,,,To Balance of your Account,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,1787,May,,To 7000 Herrings @5/,,,,1,15,0,,,May 1787,,1,15,0,,,To 7000 Herrings  at 5 shillings,,
"Ledger B, 1772 - 1793: pg.6",Debit,Left,,,,This acct settled.,,,,,,,,,May 1787,,,,,,,This account settled.,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,,,,,,,,,,,,,,,,,,,Contra Credits,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,1772,January,1,By Ballance from Ledger A   Folio,61,,,2,1,6,,,1 January 1772,,2,1,6,,,By Balance from Ledger A  Folio  61,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,,,By Mr Jno. Washington of Suffolk,,,,,1,,,,1 January 1772,,,1,,,,By Mr John Washington of Suffolk,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,Septr,22,By my Bond given this day payable on demand for,,,,203,,,,,22 September 1772,,203,,,,,By my Bond given this day payable on demand for,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,,,[Total],,,£,205,2,6,,,22 September 1772,,205,2,6,,,Total,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,1773,Jan.,1,By Balle pr Contra,,,,204,16,6,,,1 January 1773,,204,16,6,,,By Balance per Contra,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,1774,,,By Cash pd Zach: Bond for Drawers in my Pew at Pohick Church,,,,,10,,,,1774,,0,10,0,,,"By Cash paid Zach: [Zachary?, Zachariah?] Bond for Drawers in my Pew at Pohick Church",,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,Septr,22,By two years Intt of my Bond,,,,20,6,0,,,22 September 1774,,20,6,0,,,By two years Interest of my Bond,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,1775,Jany,,"By Ferriages for the years 1772, 1773. & 1774 @ 12/6",,,,1,17,6,,,January 1775,,1,17,6,,,"By Ferriages for the years 1772, 1773, & 1774  at 12 shillings 6 pence",,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,Apl,20,By Cash for 300 Bls Salt @ 1/8,,,,25,,,,,20 April 1775,,25,,,,,By Cash for 300 Bls Salt @ 1 shilling 8 pence,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,1787,June,9,By Cash for 7000 Herrings  @5/,46,,,1,15,0,,,9 June 1787,,1,15,0,,,By Cash for 7000 Herrings at 5 shillings,,
"Ledger B, 1772 - 1793: pg.6",Credit,Right,,,,This acct settled.,,,,,,,,,9 June 1787,,,,,,,This account settled.,,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,,,,,,,,,,,,,,"Clifton, Elizabeth Brent",,,,,,Mrs. Elizabeth Clifton Debits,,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,1772,Jany,1,"To amount of Acct brought from Ledger A, against your deceasd Husbands Estate & the payment of it assum'd by you to Mr Lund Washington",65,,,29,7,6,,,1 January 1772,"Clifton, Elizabeth Brent",29,7,6,,,"To amount of Account brought from Ledger A, against your deceased Husband's Estate & the payment of it assumed by you to Mr. Lund Washington",,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,,Octr,24,To Interest of £22.12.0. from the 31st Octr 1771 to the date hereof,,,,1,4,6,,,24 October 1772,"Clifton, Elizabeth Brent",1,4,6,,,"To Interest of £22.12.0 from the 31st October 1771, to the date hereof",,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,,,,[Total],,,£,30,12,,,,24 October 1772,"Clifton, Elizabeth Brent",30,12,,,,Total,,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,,,,,,,,,,,,,,"Ballendine, John",,,,,,,,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,1772,,,To Ballance brought from Ledger A,69,,£,8,5,7,,,1772,"Ballendine, John",8,5,7,,,To Balance brought from Ledger A,,
"Ledger B, 1772 - 1793: pg.7",Debit,Left,1774,Decr,20,To Cash paid Mr Richd Thompson,,,,20,,,,,20 December 1774,"Ballendine, John",20,0,0,,,To Cash paid Mr. Richard Thompson,,
"Ledger B, 1772 - 1793: pg.7",Credit,Right,,,,,,,,,,,,,,"Clifton, Elizabeth Brent",,,,,,,,
"Ledger B, 1772 - 1793: pg.7",Credit,Right,1772,Octobr,24,By Mr James Stewart on Messrs Robt Adam & Co.,,,,30,12,,,,24 October 1772,"Clifton, Elizabeth Brent",30,12,,,,By Mr James Stewart on Messieurs Robert Adam & Company,,
"Ledger B, 1772 - 1793: pg.7",Credit,Right,,,,[Total],,,,30,12,,,,24 October 1772,"Clifton, Elizabeth Brent",30,12,,,,Total,,
"Ledger B, 1772 - 1793: pg.7",Credit,Right,,,,,,,,,,,,,,"Ballendine, John",,,,,,,,
"Ledger B, 1772 - 1793: pg.7",Credit,Right,1773,,,By my Subscripn towards enabling you to go to England,,,,20,,,,,1773,"Ballendine, John",20,0,0,,,By my Subscription towards enabling you to go to England,,
"Ledger B, 1772 - 1793: pg.7",Credit,Right,,,,By Balle lost,,,,8,5,7,,,,"Ballendine, John",8,5,7,,,By Balance lost,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,1772,Jany,1,To Balle from Ledger A  Sterlg,66,,,1,19,8,,,1 January 1772,,1,19,8,,,To Balance from Ledger A  Sterling,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,,,,To Balle Credited pr Contra,,,,,7,10,,,1 January 1772,,,7,10,,,To Balance Credited per Contra,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,,,,[Total],,,,2,7,6,,,1 January 1772,,2,7,6,,,Total,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,,,,To—settlement,,,,,7,10,,,,,,7,10,,,To— settlement,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,,,,,,,,,,,,,,"Craig (Craik), Charles",,,,,,,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,1772,Jany,1,To Ballance brot from Ledgr A 157 lbs. Tobo,70,,,,12,,,,1 January 1772,"Craig (Craik), Charles",,12,,,,To Balance brought from Ledger A  157 pounds Tobacco,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,,,,,,,,,,,,,,"Boggess, Henry",,,,,,,,
"Ledger B, 1772 - 1793: pg.8",Debit,Left,1772,Jany,1,To Ballance from Ledger A,88,,,,14,6,,,1 January 1772,"Boggess, Henry",,14,6,,,To Balance from Ledger A,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,By Error in extending the Credits in your Acct,,,,2,7,6,,,,,2,7,6,,,By Error in extending the Credits in your Account,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,[Total],,,,2,7,6,,,,,2,7,6,,,Total,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,By Balle— due Messrs Hanbury,,,,,7,10,,,,,,7,10,,,By Balance  due Messieurs Hanbury,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,,,,,,,,,,,"Craig (Craik), Charles",,,,,,,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,By Loss,,,,,12,,,,,"Craig (Craik), Charles",,12,,,,By Loss,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,,,,,,,,,,,"Boggess, Henry",,,,,,,,
"Ledger B, 1772 - 1793: pg.8",Credit,Right,,,,By Loss,,,,,14,6,,,,"Boggess, Henry",,14,6,,,By Loss,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1772,Jan.,1,To Ballance from Ledger A,100,,£,15,0,0,,,1 January 1772,,15,0,0,,,To Balance from Ledger A,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,,,,,,,,,,,"Manley, Harrison",,,,,,,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1772,Jany,1,To Balle from Ledger A,115,,£,8,18,5 1/2,,,1 January 1772,"Manley, Harrison",8,18,"5,5",,,To Balance from Ledger A,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,Decr,14,To 6 Bottles of Norris's drops for Miss Molly Manley from Doctr Pasteur @ 10/,,,,3,,,,,14 December 1772,"Manley, Harrison",3,,,,,To 6 Bottles of Norris's drops for Miss Molly Manley from Doctor Pasteur at 10 shillings,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,To 2 Bushels Bran from my Mill May 1771,,,,,1,,,,14 December 1772,"Manley, Harrison",,1,,,,To 2 Bushels Bran from my Mill  May 1771,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1773,Jany,1,To Smiths Acct pr Smiths Book,76,,,1,14,6,,,1 January 1773,"Manley, Harrison",1,14,6,,,To Smith's Account per Smith's Book,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,To Balle Credited pr Contra,,,,16,18,6 1/2,,,1 January 1773,"Manley, Harrison",16,18,"6,5",,,To Balance Credited per Contra,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,[Total],,,,30,12,6,,,1 January 1773,"Manley, Harrison",30,12,6,,,Total,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1773,Jan.,,To Sundries pr Mill Book  30. dble Bls Bran,13,,,1,10,,,,January 1773,"Manley, Harrison",1,10,,,,To Sundries per Mill Book 30 double Barrels Bran,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,Decr,17,To Cash—pd Mrs Manley his Widow,,,,21,3,9,,,17 December 1773,"Manley, Harrison",21,3,9,,,"To Cash paid Mrs. Manley, his Widow",,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1774,,,To Smiths Acct in the year 1773,,,,1,6,0,,,1774,"Manley, Harrison",1,6,0,,,To Smith's Account in the year 1773,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,To Balle carrd to the credit of Mrs Margaritt Manley his Widow,,,,16,10, 1/2,,,1774,"Manley, Harrison",16,10,"0,5",,,"To Balance carried to the credit of Mrs. Margaritt Manley, his Widow",,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,[Total],,,£,40,9,9 1/2,,,1774,"Manley, Harrison",40,9,"9,5",,,Total,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,,,,,,,,,,,"Sanford, Margaret Barry Manley",,,,,,,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1774,,,To Smiths Acct in the year 1774,,,,1,8,11,,,1774,"Sanford, Margaret Barry Manley",1,8,11,,,To Smith's Account in the year 1774,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,To 10 dble Bushe. of Bran pr Mill Book,,,,,10,0,,,1774,"Sanford, Margaret Barry Manley",,10,0,,,To 10 double Bushels of Bran per Mill Book,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,1775,Jan.,,To Balle credited pr Contra,,,,50,11,1,,,January 1775,"Sanford, Margaret Barry Manley",50,11,1,,,To Balance credited per Contra,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,[Total],,,£,52,10,0,,,January 1775,"Sanford, Margaret Barry Manley",52,10,0,,,Total,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,Decr,18,To Cash pd you pr Thos Triplet as p. Acct,,,,12,10,,,,18 December 1775,"Sanford, Margaret Barry Manley",12,10,,,,To Cash paid you per Thomas Triplet as per Account,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,March,2,To Cash p. W. Roberts,,,,2,8,,,,2 March 1776,"Sanford, Margaret Barry Manley",2,8,,,,To Cash paid William Roberts,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,To settlement,,,,35,13,1,,,2 March 1776,"Sanford, Margaret Barry Manley",35,13,1,,,To settlement,,
"Ledger B, 1772 - 1793: pg.9",Debit,Left,,,,[Total],,,,50,11,1,,,2 March 1776,"Sanford, Margaret Barry Manley",50,11,1,,,Total,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,By Loss,,,,15,0,0,,,,,15,0,0,,,By Loss,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,,,,,,,,,,,"Manley, Harrison",,,,,,,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,1772,Novr,6,By 122 1/2 Bushls of Wheat @ 5/,,,,30,12,6,,,6 November 1772,"Manley, Harrison",30,12,6,,,By 122 1/2 Bushels of Wheat  at 5 shillings,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,[Total],,,,30,12,6,,,6 November 1772,"Manley, Harrison",30,12,6,,,Total,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,1773,Jan.,1,By Balle pr Contra,,,,16,18,6 1/2,,,1 January 1773,"Manley, Harrison",16,18,"6,5",,,By Balance per Contra,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,By 94 1/4. Bushls of Wheat pr Mill Books @ 5/,,,,23,11,3,,,1 January 1773,"Manley, Harrison",23,11,3,,,By 94 1/4 Bushels of Wheat per Mill Books at 5 shillings,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,[Total],,,£,40,9,9 1/2,,,1 January 1773,"Manley, Harrison",40,9,"9,5",,,Total,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,,,,,,,,,,,"Sanford, Margaret Barry Manley",,,,,,,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,1774,,,By Balle of Mr Harrison Manley's Acct as above,,,£,16,10,0,,,1774,"Sanford, Margaret Barry Manley",16,10,0,,,By Balance of Mr Harrison Manley's Account as above,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,Decemr,8,"By 76 1/2, and 67 1/2 Bushls of Wheat pr Mill Book @ 5/",,,,36,0,0,,,8 December 1774,"Sanford, Margaret Barry Manley",36,0,0,,,"By 76 1/2, and 67 1/2 Bushels of Wheat per Mill Book  at 5 shillings",,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,,,,[Total],,,,52,10,0,,,8 December 1774,"Sanford, Margaret Barry Manley",52,10,0,,,Total,,
"Ledger B, 1772 - 1793: pg.9",Credit,Right,1775,Jany,,By Balle pr Contra,,,,50,11,1,,,January 1775,"Sanford, Margaret Barry Manley",50,11,1,,,By Balance per Contra,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,,,,,,,,,,,,,"Dandridge, Frances Jones",,,,,,,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,,,To Porke & Butter at Sundry times from my Plantation in King William,,,,,,,,,,"Dandridge, Frances Jones",,,,,,To Pork & Butter at Sundry times from my Plantation in King William,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,1773,,,"To 10 Hhds gross weight 1536 lbs. Note, ye [the] Porke from the same Quarter, at the same time sold to others at 27/6. Nett.",,,,,,,,,1773,"Dandridge, Frances Jones",,,,,,"To 10 Hogsheads gross weight 1536 pounds  Note, the Pork from the same Quarter, at the same time, sold to others at 27 shillings 6 pence Net",,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,,,This acct settled.,,,,,,,,,1773,"Dandridge, Frances Jones",,,,,,This account settled.,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,,,,,,,,,,,,,"Fleming, Thomas",,,,,,,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,1772,Jan.,1,To Balle from Ledger A,135,,,18,12,0,,,1 January 1772,"Fleming, Thomas",18,12,0,,,To Balance from Ledger A,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,1774,Febry,22,To Cash paid you by Lund Washington,,,,6,0,0,,,22 February 1774,"Fleming, Thomas",6,0,0,,,To Cash paid you by Lund Washington,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,June,,To Ditto paid you by Do,,,,7,18,,,,June 1774,"Fleming, Thomas",7,18,,,,To Cash paid you by Lund Washington,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,1775,Jan.,1,To Balle Credited pr Contra,,,,8,18,7,,,1 January 1775,"Fleming, Thomas",8,18,7,,,To Balance Credited per Contra,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,,,[Total],,,£,41,8,7,,,1 January 1775,"Fleming, Thomas",41,8,7,,,Total,,
"Ledger B, 1772 - 1793: pg.10",Debit,Left,,,,To settlement,,,,8,18,7,,,,"Fleming, Thomas",8,18,7,,,To settlement,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,,,,,,,,,,,,,,"Dandridge, Frances Jones",,,,,,,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,1772,Jany,1,By Balle from Ledger A,100,,£,242,0,9,,,1 January 1772,"Dandridge, Frances Jones",242,0,9,,,By Balance from Ledger A,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,,,,This acct settled.,,,,,,,,,1 January 1772,"Dandridge, Frances Jones",,,,,,This account settled.,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,,,,,,,,,,,,,,"Fleming, Thomas",,,,,,,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,1770,Septr,29,By amount of yr Acct to this date,,,£,24,11,6,,,29 September 1770,"Fleming, Thomas",24,11,6,,,By amount of your Account to this date,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,1774,Feby,22,By a Smiths Bellows —valued at,,,,6,0,0,,,22 February 1774,"Fleming, Thomas",6,0,0,,,By a Smith's Bellows - valued at,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,,March,24,By Sundry other Tools pr Acct,,,,7,17,1,,,24 March 1774,"Fleming, Thomas",7,17,1,,,By Sundry other Tools per Account,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,,Apl,25,By a fore Mast for the Brige Farmer,,,,3,0,0,,,25 April 1774,"Fleming, Thomas",3,0,0,,,By a fore Mast for the Brigantine Farmer,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,,,,[Total],,,£,41,8,7,,,25 April 1774,"Fleming, Thomas",41,8,7,,,Total,,
"Ledger B, 1772 - 1793: pg.10",Credit,Right,1775,Jan.,1,By Balle pr Contra,,,,8,18,7,,,1 January 1775,"Fleming, Thomas",8,18,7,,,By Balance per Contra,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,To Charles Carroll Esqr. of Carrolton. which may be explained by a Note in Ledger A,101,,,,,,,,,,,,,,,To Charles Carroll Esquire of Carrolton which may be explained by a Note in Ledger A,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,£243.13.1 Sterg,8,,,26,18,7,,,,,26,18,7,,,£243.13.1 Sterling,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,Note. This acct has been finally settled and the above Sum paid to Chs Carroll of Carln Esqr.  Go: Washington,,,,,,,,,,,,,,,,Note. This account has been finally settled and the above Sum paid to Charles Carroll of Carrollton Esquire George Washington,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,1791,,,,,,,,,,,,1791,,,,,,,,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,To Cash paid you in full of the sum above mentioned,,,,26,18,7,,,1791,,26,18,7,,,To Cash paid you in full of the sum above mentioned,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,,,,,,,,,,,"Gildart, James",,,,,,,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,1772,Jan.,1,To Balle from Ledger  A,107,,£,Sterling 34,6,9 ½,,,1 January 1772,"Gildart, James",34,6,"9,5",,,To Balance from Ledger  A,,
"Ledger B, 1772 - 1793: pg.11",Debit,Left,,,,Note. There is some Connection between this Acct & Mr Savage's,,,,,,,,,1 January 1772,"Gildart, James",,,,,,Note. There is some Connection between this Account & Mr Savage's,,
